"CUSTOMER_RK";"report_dttm";"AVG_SAL_AMT_ALL_1Y";"AVG_SAL_AMT_ADD_1Y";"AVG_SAL_AMT_MAIN_1Y";"AVG_SAL_AMT_ALL_6M";"AVG_SAL_AMT_ADD_6M";"AVG_SAL_AMT_MAIN_6M";"AVG_SAL_AMT_ALL_3M";"AVG_SAL_AMT_ADD_3M";"AVG_SAL_AMT_MAIN_3M";"AVG_SAL_AMT_ALL_2M";"AVG_SAL_AMT_ADD_2M";"AVG_SAL_AMT_MAIN_2M";"AVG_SAL_AMT_ALL_1M";"AVG_SAL_AMT_ADD_1M";"AVG_SAL_AMT_MAIN_1M";"SUM_SAL_AMT_ALL_1Y";"SUM_SAL_AMT_ADD_1Y";"SUM_SAL_AMT_MAIN_1Y";"SUM_SAL_AMT_ALL_6M";"SUM_SAL_AMT_ADD_6M";"SUM_SAL_AMT_MAIN_6M";"SUM_SAL_AMT_ALL_3M";"SUM_SAL_AMT_ADD_3M";"SUM_SAL_AMT_MAIN_3M";"SUM_SAL_AMT_ALL_2M";"SUM_SAL_AMT_ADD_2M";"SUM_SAL_AMT_MAIN_2M";"SUM_SAL_AMT_ALL_1M";"SUM_SAL_AMT_ADD_1M";"SUM_SAL_AMT_MAIN_1M";"MAX_SAL_AMT_ALL_1Y";"MAX_SAL_AMT_ADD_1Y";"MAX_SAL_AMT_MAIN_1Y";"MAX_SAL_AMT_ALL_6M";"MAX_SAL_AMT_ADD_6M";"MAX_SAL_AMT_MAIN_6M";"MAX_SAL_AMT_ALL_3M";"MAX_SAL_AMT_ADD_3M";"MAX_SAL_AMT_MAIN_3M";"MAX_SAL_AMT_ALL_2M";"MAX_SAL_AMT_ADD_2M";"MAX_SAL_AMT_MAIN_2M";"MAX_SAL_AMT_ALL_1M";"MAX_SAL_AMT_ADD_1M";"MAX_SAL_AMT_MAIN_1M"
731;2022-03-23 18:49:42.098 +0300;138387.000000000000;;138387.000000000000;;;;;;;;;;;;;138387.00000;;138387.00000;;;;;;;;;;;;;138387.00000;;138387.00000;;;;;;;;;;;;
732;2022-03-23 18:49:42.098 +0300;176540.000000000000;176540.000000000000;;176540.000000000000;176540.000000000000;;283313.000000000000;283313.000000000000;;283313.000000000000;283313.000000000000;;283313.000000000000;283313.000000000000;;353080.00000;353080.00000;;353080.00000;353080.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;;283313.00000;283313.00000;
733;2022-03-23 18:49:42.098 +0300;164773.666666666667;202035.750000000000;90249.500000000000;140008.800000000000;173181.666666666667;90249.500000000000;140008.800000000000;173181.666666666667;90249.500000000000;140008.800000000000;173181.666666666667;90249.500000000000;140008.800000000000;173181.666666666667;90249.500000000000;988642.00000;808143.00000;180499.00000;700044.00000;519545.00000;180499.00000;700044.00000;519545.00000;180499.00000;700044.00000;519545.00000;180499.00000;700044.00000;519545.00000;180499.00000;288598.00000;288598.00000;136057.00000;272120.00000;272120.00000;136057.00000;272120.00000;272120.00000;136057.00000;272120.00000;272120.00000;136057.00000;272120.00000;272120.00000;136057.00000
734;2022-03-23 18:49:42.098 +0300;161237.500000000000;165338.250000000000;153036.000000000000;161237.500000000000;165338.250000000000;153036.000000000000;137530.750000000000;154438.333333333333;86808.000000000000;137530.750000000000;154438.333333333333;86808.000000000000;146292.000000000000;176034.000000000000;86808.000000000000;967425.00000;661353.00000;306072.00000;967425.00000;661353.00000;306072.00000;550123.00000;463315.00000;86808.00000;550123.00000;463315.00000;86808.00000;438876.00000;352068.00000;86808.00000;219264.00000;207367.00000;219264.00000;219264.00000;207367.00000;219264.00000;207367.00000;207367.00000;86808.00000;207367.00000;207367.00000;86808.00000;207367.00000;207367.00000;86808.00000
735;2022-03-23 18:49:42.098 +0300;187737.000000000000;146687.000000000000;228787.000000000000;187737.000000000000;146687.000000000000;228787.000000000000;228787.000000000000;;228787.000000000000;228787.000000000000;;228787.000000000000;228787.000000000000;;228787.000000000000;375474.00000;146687.00000;228787.00000;375474.00000;146687.00000;228787.00000;228787.00000;;228787.00000;228787.00000;;228787.00000;228787.00000;;228787.00000;228787.00000;146687.00000;228787.00000;228787.00000;146687.00000;228787.00000;228787.00000;;228787.00000;228787.00000;;228787.00000;228787.00000;;228787.00000
736;2022-03-23 18:49:42.098 +0300;98280.250000000000;100016.666666666667;93071.000000000000;72505.000000000000;62222.000000000000;93071.000000000000;82613.000000000000;72155.000000000000;93071.000000000000;82613.000000000000;72155.000000000000;93071.000000000000;72155.000000000000;72155.000000000000;;393121.00000;300050.00000;93071.00000;217515.00000;124444.00000;93071.00000;165226.00000;72155.00000;93071.00000;165226.00000;72155.00000;93071.00000;72155.00000;72155.00000;;175606.00000;175606.00000;93071.00000;93071.00000;72155.00000;93071.00000;93071.00000;72155.00000;93071.00000;93071.00000;72155.00000;93071.00000;72155.00000;72155.00000;
737;2022-03-23 18:49:42.098 +0300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;2022-03-23 18:49:42.098 +0300;157908.250000000000;199389.666666666667;33464.000000000000;226978.000000000000;226978.000000000000;;168702.000000000000;168702.000000000000;;168702.000000000000;168702.000000000000;;168702.000000000000;168702.000000000000;;631633.00000;598169.00000;33464.00000;453956.00000;453956.00000;;168702.00000;168702.00000;;168702.00000;168702.00000;;168702.00000;168702.00000;;285254.00000;285254.00000;33464.00000;285254.00000;285254.00000;;168702.00000;168702.00000;;168702.00000;168702.00000;;168702.00000;168702.00000;
739;2022-03-23 18:49:42.098 +0300;150363.500000000000;;150363.500000000000;150363.500000000000;;150363.500000000000;150363.500000000000;;150363.500000000000;150363.500000000000;;150363.500000000000;68088.000000000000;;68088.000000000000;300727.00000;;300727.00000;300727.00000;;300727.00000;300727.00000;;300727.00000;300727.00000;;300727.00000;68088.00000;;68088.00000;232639.00000;;232639.00000;232639.00000;;232639.00000;232639.00000;;232639.00000;232639.00000;;232639.00000;68088.00000;;68088.00000
740;2022-03-23 18:49:42.098 +0300;142933.666666666667;117116.000000000000;194569.000000000000;117116.000000000000;117116.000000000000;;136570.000000000000;136570.000000000000;;136570.000000000000;136570.000000000000;;136570.000000000000;136570.000000000000;;428801.00000;234232.00000;194569.00000;234232.00000;234232.00000;;136570.00000;136570.00000;;136570.00000;136570.00000;;136570.00000;136570.00000;;194569.00000;136570.00000;194569.00000;136570.00000;136570.00000;;136570.00000;136570.00000;;136570.00000;136570.00000;;136570.00000;136570.00000;
741;2022-03-23 18:49:42.098 +0300;121058.000000000000;121058.000000000000;;121058.000000000000;121058.000000000000;;121058.000000000000;121058.000000000000;;121058.000000000000;121058.000000000000;;121058.000000000000;121058.000000000000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;;121058.00000;121058.00000;
742;2022-03-23 18:49:42.098 +0300;193608.857142857143;208132.500000000000;174244.000000000000;190622.600000000000;198939.666666666667;178147.000000000000;166468.333333333333;171929.000000000000;155547.000000000000;166468.333333333333;171929.000000000000;155547.000000000000;166468.333333333333;171929.000000000000;155547.000000000000;1355262.00000;832530.00000;522732.00000;953113.00000;596819.00000;356294.00000;499405.00000;343858.00000;155547.00000;499405.00000;343858.00000;155547.00000;499405.00000;343858.00000;155547.00000;280267.00000;280267.00000;200747.00000;280267.00000;280267.00000;200747.00000;280267.00000;280267.00000;155547.00000;280267.00000;280267.00000;155547.00000;280267.00000;280267.00000;155547.00000
743;2022-03-23 18:49:42.098 +0300;71489.250000000000;89461.500000000000;53517.000000000000;71489.250000000000;89461.500000000000;53517.000000000000;86016.000000000000;109958.000000000000;62074.000000000000;86016.000000000000;109958.000000000000;62074.000000000000;62074.000000000000;;62074.000000000000;285957.00000;178923.00000;107034.00000;285957.00000;178923.00000;107034.00000;172032.00000;109958.00000;62074.00000;172032.00000;109958.00000;62074.00000;62074.00000;;62074.00000;109958.00000;109958.00000;62074.00000;109958.00000;109958.00000;62074.00000;109958.00000;109958.00000;62074.00000;109958.00000;109958.00000;62074.00000;62074.00000;;62074.00000
744;2022-03-23 18:49:42.098 +0300;180550.000000000000;232890.500000000000;75869.000000000000;180550.000000000000;232890.500000000000;75869.000000000000;232890.500000000000;232890.500000000000;;232890.500000000000;232890.500000000000;;215191.000000000000;215191.000000000000;;541650.00000;465781.00000;75869.00000;541650.00000;465781.00000;75869.00000;465781.00000;465781.00000;;465781.00000;465781.00000;;215191.00000;215191.00000;;250590.00000;250590.00000;75869.00000;250590.00000;250590.00000;75869.00000;250590.00000;250590.00000;;250590.00000;250590.00000;;215191.00000;215191.00000;
745;2022-03-23 18:49:42.098 +0300;152613.333333333333;145059.000000000000;156390.500000000000;152613.333333333333;145059.000000000000;156390.500000000000;152613.333333333333;145059.000000000000;156390.500000000000;152613.333333333333;145059.000000000000;156390.500000000000;114030.500000000000;145059.000000000000;83002.000000000000;457840.00000;145059.00000;312781.00000;457840.00000;145059.00000;312781.00000;457840.00000;145059.00000;312781.00000;457840.00000;145059.00000;312781.00000;228061.00000;145059.00000;83002.00000;229779.00000;145059.00000;229779.00000;229779.00000;145059.00000;229779.00000;229779.00000;145059.00000;229779.00000;229779.00000;145059.00000;229779.00000;145059.00000;145059.00000;83002.00000
746;2022-03-23 18:49:42.098 +0300;70805.333333333333;48681.000000000000;115054.000000000000;84891.000000000000;54728.000000000000;115054.000000000000;84891.000000000000;54728.000000000000;115054.000000000000;84891.000000000000;54728.000000000000;115054.000000000000;84891.000000000000;54728.000000000000;115054.000000000000;212416.00000;97362.00000;115054.00000;169782.00000;54728.00000;115054.00000;169782.00000;54728.00000;115054.00000;169782.00000;54728.00000;115054.00000;169782.00000;54728.00000;115054.00000;115054.00000;54728.00000;115054.00000;115054.00000;54728.00000;115054.00000;115054.00000;54728.00000;115054.00000;115054.00000;54728.00000;115054.00000;115054.00000;54728.00000;115054.00000
747;2022-03-23 18:49:42.098 +0300;202242.000000000000;180666.666666666667;266968.000000000000;231894.500000000000;231894.500000000000;;231894.500000000000;231894.500000000000;;231894.500000000000;231894.500000000000;;231894.500000000000;231894.500000000000;;808968.00000;542000.00000;266968.00000;463789.00000;463789.00000;;463789.00000;463789.00000;;463789.00000;463789.00000;;463789.00000;463789.00000;;266968.00000;241774.00000;266968.00000;241774.00000;241774.00000;;241774.00000;241774.00000;;241774.00000;241774.00000;;241774.00000;241774.00000;
748;2022-03-23 18:49:42.098 +0300;193190.000000000000;247312.000000000000;30824.000000000000;193190.000000000000;247312.000000000000;30824.000000000000;242483.000000000000;242483.000000000000;;242483.000000000000;242483.000000000000;;214861.000000000000;214861.000000000000;;772760.00000;741936.00000;30824.00000;772760.00000;741936.00000;30824.00000;484966.00000;484966.00000;;484966.00000;484966.00000;;214861.00000;214861.00000;;270105.00000;270105.00000;30824.00000;270105.00000;270105.00000;30824.00000;270105.00000;270105.00000;;270105.00000;270105.00000;;214861.00000;214861.00000;
749;2022-03-23 18:49:42.098 +0300;193424.333333333333;189047.500000000000;202178.000000000000;228093.000000000000;254008.000000000000;202178.000000000000;228093.000000000000;254008.000000000000;202178.000000000000;228093.000000000000;254008.000000000000;202178.000000000000;228093.000000000000;254008.000000000000;202178.000000000000;580273.00000;378095.00000;202178.00000;456186.00000;254008.00000;202178.00000;456186.00000;254008.00000;202178.00000;456186.00000;254008.00000;202178.00000;456186.00000;254008.00000;202178.00000;254008.00000;254008.00000;202178.00000;254008.00000;254008.00000;202178.00000;254008.00000;254008.00000;202178.00000;254008.00000;254008.00000;202178.00000;254008.00000;254008.00000;202178.00000
750;2022-03-23 18:49:42.098 +0300;276833.666666666667;288358.000000000000;253785.000000000000;276833.666666666667;288358.000000000000;253785.000000000000;288358.000000000000;288358.000000000000;;288358.000000000000;288358.000000000000;;288358.000000000000;288358.000000000000;;830501.00000;576716.00000;253785.00000;830501.00000;576716.00000;253785.00000;576716.00000;576716.00000;;576716.00000;576716.00000;;576716.00000;576716.00000;;289794.00000;289794.00000;253785.00000;289794.00000;289794.00000;253785.00000;289794.00000;289794.00000;;289794.00000;289794.00000;;289794.00000;289794.00000;
751;2022-03-23 18:49:42.098 +0300;192680.000000000000;282958.333333333333;57262.500000000000;192680.000000000000;282958.333333333333;57262.500000000000;171921.500000000000;286580.500000000000;57262.500000000000;171921.500000000000;286580.500000000000;57262.500000000000;172713.000000000000;298089.000000000000;47337.000000000000;963400.00000;848875.00000;114525.00000;963400.00000;848875.00000;114525.00000;687686.00000;573161.00000;114525.00000;687686.00000;573161.00000;114525.00000;345426.00000;298089.00000;47337.00000;298089.00000;298089.00000;67188.00000;298089.00000;298089.00000;67188.00000;298089.00000;298089.00000;67188.00000;298089.00000;298089.00000;67188.00000;298089.00000;298089.00000;47337.00000
752;2022-03-23 18:49:42.098 +0300;57844.000000000000;57844.000000000000;;;;;;;;;;;;;;57844.00000;57844.00000;;;;;;;;;;;;;;57844.00000;57844.00000;;;;;;;;;;;;;
753;2022-03-23 18:49:42.098 +0300;139647.666666666667;139647.666666666667;;113253.000000000000;113253.000000000000;;113253.000000000000;113253.000000000000;;113253.000000000000;113253.000000000000;;176392.000000000000;176392.000000000000;;418943.00000;418943.00000;;226506.00000;226506.00000;;226506.00000;226506.00000;;226506.00000;226506.00000;;176392.00000;176392.00000;;192437.00000;192437.00000;;176392.00000;176392.00000;;176392.00000;176392.00000;;176392.00000;176392.00000;;176392.00000;176392.00000;
754;2022-03-23 18:49:42.098 +0300;162452.800000000000;136734.000000000000;201031.000000000000;141910.500000000000;136734.000000000000;157440.000000000000;101093.666666666667;72920.500000000000;157440.000000000000;101093.666666666667;72920.500000000000;157440.000000000000;100055.500000000000;42671.000000000000;157440.000000000000;812264.00000;410202.00000;402062.00000;567642.00000;410202.00000;157440.00000;303281.00000;145841.00000;157440.00000;303281.00000;145841.00000;157440.00000;200111.00000;42671.00000;157440.00000;264361.00000;264361.00000;244622.00000;264361.00000;264361.00000;157440.00000;157440.00000;103170.00000;157440.00000;157440.00000;103170.00000;157440.00000;157440.00000;42671.00000;157440.00000
755;2022-03-23 18:49:42.098 +0300;50073.500000000000;50073.500000000000;;69719.000000000000;69719.000000000000;;69719.000000000000;69719.000000000000;;69719.000000000000;69719.000000000000;;;;;100147.00000;100147.00000;;69719.00000;69719.00000;;69719.00000;69719.00000;;69719.00000;69719.00000;;;;;69719.00000;69719.00000;;69719.00000;69719.00000;;69719.00000;69719.00000;;69719.00000;69719.00000;;;;
756;2022-03-23 18:49:42.098 +0300;147454.250000000000;159400.000000000000;111617.000000000000;184438.666666666667;220849.500000000000;111617.000000000000;183832.000000000000;256047.000000000000;111617.000000000000;183832.000000000000;256047.000000000000;111617.000000000000;183832.000000000000;256047.000000000000;111617.000000000000;589817.00000;478200.00000;111617.00000;553316.00000;441699.00000;111617.00000;367664.00000;256047.00000;111617.00000;367664.00000;256047.00000;111617.00000;367664.00000;256047.00000;111617.00000;256047.00000;256047.00000;111617.00000;256047.00000;256047.00000;111617.00000;256047.00000;256047.00000;111617.00000;256047.00000;256047.00000;111617.00000;256047.00000;256047.00000;111617.00000
757;2022-03-23 18:49:42.098 +0300;126507.000000000000;124052.333333333333;133871.000000000000;126507.000000000000;124052.333333333333;133871.000000000000;126507.000000000000;124052.333333333333;133871.000000000000;126507.000000000000;124052.333333333333;133871.000000000000;131911.000000000000;130931.000000000000;133871.000000000000;506028.00000;372157.00000;133871.00000;506028.00000;372157.00000;133871.00000;506028.00000;372157.00000;133871.00000;506028.00000;372157.00000;133871.00000;395733.00000;261862.00000;133871.00000;144960.00000;144960.00000;133871.00000;144960.00000;144960.00000;133871.00000;144960.00000;144960.00000;133871.00000;144960.00000;144960.00000;133871.00000;144960.00000;144960.00000;133871.00000
758;2022-03-23 18:49:42.098 +0300;68040.333333333333;50053.000000000000;104015.000000000000;68040.333333333333;50053.000000000000;104015.000000000000;68835.500000000000;33656.000000000000;104015.000000000000;68835.500000000000;33656.000000000000;104015.000000000000;68835.500000000000;33656.000000000000;104015.000000000000;204121.00000;100106.00000;104015.00000;204121.00000;100106.00000;104015.00000;137671.00000;33656.00000;104015.00000;137671.00000;33656.00000;104015.00000;137671.00000;33656.00000;104015.00000;104015.00000;66450.00000;104015.00000;104015.00000;66450.00000;104015.00000;104015.00000;33656.00000;104015.00000;104015.00000;33656.00000;104015.00000;104015.00000;33656.00000;104015.00000
759;2022-03-23 18:49:42.098 +0300;221671.500000000000;243934.666666666667;154882.000000000000;221671.500000000000;243934.666666666667;154882.000000000000;211817.333333333333;240285.000000000000;154882.000000000000;211817.333333333333;240285.000000000000;154882.000000000000;213677.000000000000;272472.000000000000;154882.000000000000;886686.00000;731804.00000;154882.00000;886686.00000;731804.00000;154882.00000;635452.00000;480570.00000;154882.00000;635452.00000;480570.00000;154882.00000;427354.00000;272472.00000;154882.00000;272472.00000;272472.00000;154882.00000;272472.00000;272472.00000;154882.00000;272472.00000;272472.00000;154882.00000;272472.00000;272472.00000;154882.00000;272472.00000;272472.00000;154882.00000
760;2022-03-23 18:49:42.098 +0300;208193.857142857143;203667.750000000000;214228.666666666667;194923.166666666667;203667.750000000000;177434.000000000000;193502.750000000000;207224.000000000000;152339.000000000000;193502.750000000000;207224.000000000000;152339.000000000000;172135.333333333333;182033.500000000000;152339.000000000000;1457357.00000;814671.00000;642686.00000;1169539.00000;814671.00000;354868.00000;774011.00000;621672.00000;152339.00000;774011.00000;621672.00000;152339.00000;516406.00000;364067.00000;152339.00000;287818.00000;257605.00000;287818.00000;257605.00000;257605.00000;202529.00000;257605.00000;257605.00000;152339.00000;257605.00000;257605.00000;152339.00000;232714.00000;232714.00000;152339.00000
761;2022-03-23 18:49:42.098 +0300;181587.500000000000;95979.000000000000;210123.666666666667;142463.333333333333;95979.000000000000;165705.500000000000;175568.000000000000;95979.000000000000;255157.000000000000;175568.000000000000;95979.000000000000;255157.000000000000;255157.000000000000;;255157.000000000000;726350.00000;95979.00000;630371.00000;427390.00000;95979.00000;331411.00000;351136.00000;95979.00000;255157.00000;351136.00000;95979.00000;255157.00000;255157.00000;;255157.00000;298960.00000;95979.00000;298960.00000;255157.00000;95979.00000;255157.00000;255157.00000;95979.00000;255157.00000;255157.00000;95979.00000;255157.00000;255157.00000;;255157.00000
