"CUSTOMER_RK";"report_dttm";"MIN_TRN_AMT_USD_NRTL_4W";"MIN_TRN_AMT_RUB_NRTL_4W";"MIN_TRN_AMT_USD_CASH_4W";"MIN_TRN_AMT_RUB_CASH_4W";"MIN_TRN_AMT_USD_TRVL_4W";"MIN_TRN_AMT_RUB_TRVL_4W";"MIN_TRN_AMT_USD_MED_4W";"MIN_TRN_AMT_RUB_MED_4W";"MIN_TRN_AMT_USD_RTL_4W";"MIN_TRN_AMT_RUB_RTL_4W";"MIN_TRN_AMT_USD_NRTL_3W";"MIN_TRN_AMT_RUB_NRTL_3W";"MIN_TRN_AMT_USD_CASH_3W";"MIN_TRN_AMT_RUB_CASH_3W";"MIN_TRN_AMT_USD_TRVL_3W";"MIN_TRN_AMT_RUB_TRVL_3W";"MIN_TRN_AMT_USD_MED_3W";"MIN_TRN_AMT_RUB_MED_3W";"MIN_TRN_AMT_USD_RTL_3W";"MIN_TRN_AMT_RUB_RTL_3W";"MIN_TRN_AMT_USD_NRTL_2W";"MIN_TRN_AMT_RUB_NRTL_2W";"MIN_TRN_AMT_USD_CASH_2W";"MIN_TRN_AMT_RUB_CASH_2W";"MIN_TRN_AMT_USD_TRVL_2W";"MIN_TRN_AMT_RUB_TRVL_2W";"MIN_TRN_AMT_USD_MED_2W";"MIN_TRN_AMT_RUB_MED_2W";"MIN_TRN_AMT_USD_RTL_2W";"MIN_TRN_AMT_RUB_RTL_2W";"MIN_TRN_AMT_USD_NRTL_1W";"MIN_TRN_AMT_RUB_NRTL_1W";"MIN_TRN_AMT_USD_CASH_1W";"MIN_TRN_AMT_RUB_CASH_1W";"MIN_TRN_AMT_USD_TRVL_1W";"MIN_TRN_AMT_RUB_TRVL_1W";"MIN_TRN_AMT_USD_MED_1W";"MIN_TRN_AMT_RUB_MED_1W";"MIN_TRN_AMT_USD_RTL_1W";"MIN_TRN_AMT_RUB_RTL_1W";"MAX_TRN_AMT_USD_NRTL_4W";"MAX_TRN_AMT_RUB_NRTL_4W";"MAX_TRN_AMT_USD_CASH_4W";"MAX_TRN_AMT_RUB_CASH_4W";"MAX_TRN_AMT_USD_TRVL_4W";"MAX_TRN_AMT_RUB_TRVL_4W";"MAX_TRN_AMT_USD_MED_4W";"MAX_TRN_AMT_RUB_MED_4W";"MAX_TRN_AMT_USD_RTL_4W";"MAX_TRN_AMT_RUB_RTL_4W";"MAX_TRN_AMT_USD_NRTL_3W";"MAX_TRN_AMT_RUB_NRTL_3W";"MAX_TRN_AMT_USD_CASH_3W";"MAX_TRN_AMT_RUB_CASH_3W";"MAX_TRN_AMT_USD_TRVL_3W";"MAX_TRN_AMT_RUB_TRVL_3W";"MAX_TRN_AMT_USD_MED_3W";"MAX_TRN_AMT_RUB_MED_3W";"MAX_TRN_AMT_USD_RTL_3W";"MAX_TRN_AMT_RUB_RTL_3W";"MAX_TRN_AMT_USD_NRTL_2W";"MAX_TRN_AMT_RUB_NRTL_2W";"MAX_TRN_AMT_USD_CASH_2W";"MAX_TRN_AMT_RUB_CASH_2W";"MAX_TRN_AMT_USD_TRVL_2W";"MAX_TRN_AMT_RUB_TRVL_2W";"MAX_TRN_AMT_USD_MED_2W";"MAX_TRN_AMT_RUB_MED_2W";"MAX_TRN_AMT_USD_RTL_2W";"MAX_TRN_AMT_RUB_RTL_2W";"MAX_TRN_AMT_USD_NRTL_1W";"MAX_TRN_AMT_RUB_NRTL_1W";"MAX_TRN_AMT_USD_CASH_1W";"MAX_TRN_AMT_RUB_CASH_1W";"MAX_TRN_AMT_USD_TRVL_1W";"MAX_TRN_AMT_RUB_TRVL_1W";"MAX_TRN_AMT_USD_MED_1W";"MAX_TRN_AMT_RUB_MED_1W";"MAX_TRN_AMT_USD_RTL_1W";"MAX_TRN_AMT_RUB_RTL_1W";"SUM_TRN_AMT_USD_NRTL_4W";"SUM_TRN_AMT_RUB_NRTL_4W";"SUM_TRN_AMT_USD_CASH_4W";"SUM_TRN_AMT_RUB_CASH_4W";"SUM_TRN_AMT_USD_TRVL_4W";"SUM_TRN_AMT_RUB_TRVL_4W";"SUM_TRN_AMT_USD_MED_4W";"SUM_TRN_AMT_RUB_MED_4W";"SUM_TRN_AMT_USD_RTL_4W";"SUM_TRN_AMT_RUB_RTL_4W";"SUM_TRN_AMT_USD_NRTL_3W";"SUM_TRN_AMT_RUB_NRTL_3W";"SUM_TRN_AMT_USD_CASH_3W";"SUM_TRN_AMT_RUB_CASH_3W";"SUM_TRN_AMT_USD_TRVL_3W";"SUM_TRN_AMT_RUB_TRVL_3W";"SUM_TRN_AMT_USD_MED_3W";"SUM_TRN_AMT_RUB_MED_3W";"SUM_TRN_AMT_USD_RTL_3W";"SUM_TRN_AMT_RUB_RTL_3W";"SUM_TRN_AMT_USD_NRTL_2W";"SUM_TRN_AMT_RUB_NRTL_2W";"SUM_TRN_AMT_USD_CASH_2W";"SUM_TRN_AMT_RUB_CASH_2W";"SUM_TRN_AMT_USD_TRVL_2W";"SUM_TRN_AMT_RUB_TRVL_2W";"SUM_TRN_AMT_USD_MED_2W";"SUM_TRN_AMT_RUB_MED_2W";"SUM_TRN_AMT_USD_RTL_2W";"SUM_TRN_AMT_RUB_RTL_2W";"SUM_TRN_AMT_USD_NRTL_1W";"SUM_TRN_AMT_RUB_NRTL_1W";"SUM_TRN_AMT_USD_CASH_1W";"SUM_TRN_AMT_RUB_CASH_1W";"SUM_TRN_AMT_USD_TRVL_1W";"SUM_TRN_AMT_RUB_TRVL_1W";"SUM_TRN_AMT_USD_MED_1W";"SUM_TRN_AMT_RUB_MED_1W";"SUM_TRN_AMT_USD_RTL_1W";"SUM_TRN_AMT_RUB_RTL_1W"
714;2022-03-23 18:51:06.677 +0300;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000;2308.00000;;2308.00000;;;;;;13421.00000;13560.00000
715;2022-03-23 18:51:06.677 +0300;3683.00000;;;;;;;;;;3683.00000;;;;;;;;;;3683.00000;;;;;;;;;;3683.00000;;;;;;;;;;4196.00000;;;;;;;;;;4196.00000;;;;;;;;;;4196.00000;;;;;;;;;;4196.00000;;;;;;;;;;7879.00000;;;;;;;;;;7879.00000;;;;;;;;;;7879.00000;;;;;;;;;;7879.00000;;;;;;;;;
716;2022-03-23 18:51:06.677 +0300;4381.00000;1953.00000;;5304.00000;4381.00000;;;;;;4381.00000;1953.00000;;5304.00000;4381.00000;;;;;;4381.00000;1953.00000;;5304.00000;4381.00000;;;;;;4381.00000;1953.00000;;5304.00000;4381.00000;;;;;;5084.00000;13750.00000;;5304.00000;5084.00000;;;;;;5084.00000;13750.00000;;5304.00000;5084.00000;;;;;;5084.00000;13750.00000;;5304.00000;5084.00000;;;;;;5084.00000;13750.00000;;5304.00000;5084.00000;;;;;;9465.00000;25553.00000;;5304.00000;9465.00000;;;;;;9465.00000;25553.00000;;5304.00000;9465.00000;;;;;;9465.00000;25553.00000;;5304.00000;9465.00000;;;;;;9465.00000;25553.00000;;5304.00000;9465.00000;;;;;
717;2022-03-23 18:51:06.677 +0300;6174.00000;939.00000;;;;13558.00000;;;4291.00000;1940.00000;6174.00000;939.00000;;;;13558.00000;;;4291.00000;1940.00000;6174.00000;939.00000;;;;13558.00000;;;4291.00000;1940.00000;6174.00000;939.00000;;;;13558.00000;;;4291.00000;1940.00000;12901.00000;13558.00000;;;;13558.00000;;;4291.00000;1940.00000;12901.00000;13558.00000;;;;13558.00000;;;4291.00000;1940.00000;12901.00000;13558.00000;;;;13558.00000;;;4291.00000;1940.00000;12901.00000;13558.00000;;;;13558.00000;;;4291.00000;1940.00000;19075.00000;14497.00000;;;;13558.00000;;;4291.00000;1940.00000;19075.00000;14497.00000;;;;13558.00000;;;4291.00000;1940.00000;19075.00000;14497.00000;;;;13558.00000;;;4291.00000;1940.00000;19075.00000;14497.00000;;;;13558.00000;;;4291.00000;1940.00000
718;2022-03-23 18:51:06.677 +0300;9160.00000;4255.00000;;;;;;;;;9160.00000;4255.00000;;;;;;;;;9160.00000;4255.00000;;;;;;;;;9160.00000;4255.00000;;;;;;;;;10486.00000;8675.00000;;;;;;;;;10486.00000;8675.00000;;;;;;;;;10486.00000;8675.00000;;;;;;;;;10486.00000;8675.00000;;;;;;;;;19646.00000;12930.00000;;;;;;;;;19646.00000;12930.00000;;;;;;;;;19646.00000;12930.00000;;;;;;;;;19646.00000;12930.00000;;;;;;;;
719;2022-03-23 18:51:06.677 +0300;10793.00000;2977.00000;11910.00000;;;7805.00000;;;;11264.00000;10793.00000;2977.00000;11910.00000;;;7805.00000;;;;11264.00000;10793.00000;2977.00000;11910.00000;;;7805.00000;;;;11264.00000;10793.00000;2977.00000;11910.00000;;;7805.00000;;;;11264.00000;11935.00000;7805.00000;11910.00000;;;7805.00000;;;;11264.00000;11935.00000;7805.00000;11910.00000;;;7805.00000;;;;11264.00000;11935.00000;7805.00000;11910.00000;;;7805.00000;;;;11264.00000;11935.00000;7805.00000;11910.00000;;;7805.00000;;;;11264.00000;34638.00000;10782.00000;11910.00000;;;7805.00000;;;;11264.00000;34638.00000;10782.00000;11910.00000;;;7805.00000;;;;11264.00000;34638.00000;10782.00000;11910.00000;;;7805.00000;;;;11264.00000;34638.00000;10782.00000;11910.00000;;;7805.00000;;;;11264.00000
720;2022-03-23 18:51:06.677 +0300;9698.00000;2129.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;2129.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;2129.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;2129.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;14265.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;14265.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;14265.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;14265.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;29401.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;29401.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;29401.00000;;13007.00000;9698.00000;14265.00000;;;;;9698.00000;29401.00000;;13007.00000;9698.00000;14265.00000;;;;
721;2022-03-23 18:51:06.677 +0300;8982.00000;;;;;;;;9884.00000;;8982.00000;;;;;;;;9884.00000;;8982.00000;;;;;;;;9884.00000;;8982.00000;;;;;;;;9884.00000;;13046.00000;;;;;;;;9884.00000;;13046.00000;;;;;;;;9884.00000;;13046.00000;;;;;;;;9884.00000;;13046.00000;;;;;;;;9884.00000;;22028.00000;;;;;;;;9884.00000;;22028.00000;;;;;;;;9884.00000;;22028.00000;;;;;;;;9884.00000;;22028.00000;;;;;;;;9884.00000;
722;2022-03-23 18:51:06.677 +0300;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000;;;;;;;;;3277.00000;13650.00000
723;2022-03-23 18:51:06.677 +0300;3397.00000;5231.00000;;5231.00000;;;;;;12318.00000;3397.00000;5231.00000;;5231.00000;;;;;;12318.00000;3397.00000;5231.00000;;5231.00000;;;;;;12318.00000;3397.00000;5231.00000;;5231.00000;;;;;;12318.00000;14628.00000;11794.00000;;5231.00000;;;;;;12318.00000;14628.00000;11794.00000;;5231.00000;;;;;;12318.00000;14628.00000;11794.00000;;5231.00000;;;;;;12318.00000;14628.00000;11794.00000;;5231.00000;;;;;;12318.00000;31129.00000;17025.00000;;5231.00000;;;;;;12318.00000;31129.00000;17025.00000;;5231.00000;;;;;;12318.00000;31129.00000;17025.00000;;5231.00000;;;;;;12318.00000;31129.00000;17025.00000;;5231.00000;;;;;;12318.00000
724;2022-03-23 18:51:06.677 +0300;8005.00000;10016.00000;8005.00000;;;;;;;9131.00000;8005.00000;10016.00000;8005.00000;;;;;;;9131.00000;8005.00000;10016.00000;8005.00000;;;;;;;9131.00000;8005.00000;10016.00000;8005.00000;;;;;;;9131.00000;8005.00000;14713.00000;8005.00000;;;;;;;9131.00000;8005.00000;14713.00000;8005.00000;;;;;;;9131.00000;8005.00000;14713.00000;8005.00000;;;;;;;9131.00000;8005.00000;14713.00000;8005.00000;;;;;;;9131.00000;8005.00000;37982.00000;8005.00000;;;;;;;9131.00000;8005.00000;37982.00000;8005.00000;;;;;;;9131.00000;8005.00000;37982.00000;8005.00000;;;;;;;9131.00000;8005.00000;37982.00000;8005.00000;;;;;;;9131.00000
725;2022-03-23 18:51:06.677 +0300;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;;;12841.00000;;;;;;;;
726;2022-03-23 18:51:06.677 +0300;127.00000;4826.00000;;;;;;;;;127.00000;4826.00000;;;;;;;;;127.00000;4826.00000;;;;;;;;;127.00000;4826.00000;;;;;;;;;6904.00000;14435.00000;;;;;;;;;6904.00000;14435.00000;;;;;;;;;6904.00000;14435.00000;;;;;;;;;6904.00000;14435.00000;;;;;;;;;7031.00000;26807.00000;;;;;;;;;7031.00000;26807.00000;;;;;;;;;7031.00000;26807.00000;;;;;;;;;7031.00000;26807.00000;;;;;;;;
727;2022-03-23 18:51:06.677 +0300;2533.00000;;;;2533.00000;;;;11834.00000;;2533.00000;;;;2533.00000;;;;11834.00000;;2533.00000;;;;2533.00000;;;;11834.00000;;2533.00000;;;;2533.00000;;;;11834.00000;;12061.00000;;;;2817.00000;;;;11834.00000;;12061.00000;;;;2817.00000;;;;11834.00000;;12061.00000;;;;2817.00000;;;;11834.00000;;12061.00000;;;;2817.00000;;;;11834.00000;;17411.00000;;;;5350.00000;;;;11834.00000;;17411.00000;;;;5350.00000;;;;11834.00000;;17411.00000;;;;5350.00000;;;;11834.00000;;17411.00000;;;;5350.00000;;;;11834.00000;
728;2022-03-23 18:51:06.677 +0300;6787.00000;4470.00000;;;;4470.00000;;;;;6787.00000;4470.00000;;;;4470.00000;;;;;6787.00000;4470.00000;;;;4470.00000;;;;;6787.00000;4470.00000;;;;4470.00000;;;;;12962.00000;6609.00000;;;;4470.00000;;;;;12962.00000;6609.00000;;;;4470.00000;;;;;12962.00000;6609.00000;;;;4470.00000;;;;;12962.00000;6609.00000;;;;4470.00000;;;;;19749.00000;11079.00000;;;;4470.00000;;;;;19749.00000;11079.00000;;;;4470.00000;;;;;19749.00000;11079.00000;;;;4470.00000;;;;;19749.00000;11079.00000;;;;4470.00000;;;;
729;2022-03-23 18:51:06.677 +0300;9240.00000;11388.00000;;;;;;;;;9240.00000;11388.00000;;;;;;;;;9240.00000;11388.00000;;;;;;;;;9240.00000;11388.00000;;;;;;;;;9839.00000;11388.00000;;;;;;;;;9839.00000;11388.00000;;;;;;;;;9839.00000;11388.00000;;;;;;;;;9839.00000;11388.00000;;;;;;;;;19079.00000;11388.00000;;;;;;;;;19079.00000;11388.00000;;;;;;;;;19079.00000;11388.00000;;;;;;;;;19079.00000;11388.00000;;;;;;;;
730;2022-03-23 18:51:06.677 +0300;2521.00000;5161.00000;2521.00000;;;13184.00000;;;;;2521.00000;5161.00000;2521.00000;;;13184.00000;;;;;2521.00000;5161.00000;2521.00000;;;13184.00000;;;;;2521.00000;5161.00000;2521.00000;;;13184.00000;;;;;7372.00000;13184.00000;5361.00000;;;13184.00000;;;;;7372.00000;13184.00000;5361.00000;;;13184.00000;;;;;7372.00000;13184.00000;5361.00000;;;13184.00000;;;;;7372.00000;13184.00000;5361.00000;;;13184.00000;;;;;20708.00000;18345.00000;7882.00000;;;13184.00000;;;;;20708.00000;18345.00000;7882.00000;;;13184.00000;;;;;20708.00000;18345.00000;7882.00000;;;13184.00000;;;;;20708.00000;18345.00000;7882.00000;;;13184.00000;;;;
731;2022-03-23 18:51:06.677 +0300;7141.00000;7722.00000;;;;;;;;;7141.00000;7722.00000;;;;;;;;;7141.00000;7722.00000;;;;;;;;;7141.00000;7722.00000;;;;;;;;;14600.00000;7821.00000;;;;;;;;;14600.00000;7821.00000;;;;;;;;;14600.00000;7821.00000;;;;;;;;;14600.00000;7821.00000;;;;;;;;;28928.00000;15543.00000;;;;;;;;;28928.00000;15543.00000;;;;;;;;;28928.00000;15543.00000;;;;;;;;;28928.00000;15543.00000;;;;;;;;
732;2022-03-23 18:51:06.677 +0300;2937.00000;2097.00000;;;;;;;2104.00000;;2937.00000;2097.00000;;;;;;;2104.00000;;2937.00000;2097.00000;;;;;;;2104.00000;;2937.00000;2097.00000;;;;;;;2104.00000;;8212.00000;2097.00000;;;;;;;2104.00000;;8212.00000;2097.00000;;;;;;;2104.00000;;8212.00000;2097.00000;;;;;;;2104.00000;;8212.00000;2097.00000;;;;;;;2104.00000;;11149.00000;2097.00000;;;;;;;2104.00000;;11149.00000;2097.00000;;;;;;;2104.00000;;11149.00000;2097.00000;;;;;;;2104.00000;;11149.00000;2097.00000;;;;;;;2104.00000;
733;2022-03-23 18:51:06.677 +0300;11882.00000;1764.00000;;9000.00000;;;;;;;11882.00000;1764.00000;;9000.00000;;;;;;;11882.00000;1764.00000;;9000.00000;;;;;;;11882.00000;1764.00000;;9000.00000;;;;;;;11882.00000;9000.00000;;9000.00000;;;;;;;11882.00000;9000.00000;;9000.00000;;;;;;;11882.00000;9000.00000;;9000.00000;;;;;;;11882.00000;9000.00000;;9000.00000;;;;;;;11882.00000;25076.00000;;9000.00000;;;;;;;11882.00000;25076.00000;;9000.00000;;;;;;;11882.00000;25076.00000;;9000.00000;;;;;;;11882.00000;25076.00000;;9000.00000;;;;;;
734;2022-03-23 18:51:06.677 +0300;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;;14284.00000;6020.00000;;;;;;;;
735;2022-03-23 18:51:06.677 +0300;5433.00000;5116.00000;;;;5116.00000;;;5367.00000;;5433.00000;5116.00000;;;;5116.00000;;;5367.00000;;5433.00000;5116.00000;;;;5116.00000;;;5367.00000;;5433.00000;5116.00000;;;;5116.00000;;;5367.00000;;13547.00000;10821.00000;;;;5116.00000;;;5367.00000;;13547.00000;10821.00000;;;;5116.00000;;;5367.00000;;13547.00000;10821.00000;;;;5116.00000;;;5367.00000;;13547.00000;10821.00000;;;;5116.00000;;;5367.00000;;18980.00000;24576.00000;;;;5116.00000;;;5367.00000;;18980.00000;24576.00000;;;;5116.00000;;;5367.00000;;18980.00000;24576.00000;;;;5116.00000;;;5367.00000;;18980.00000;24576.00000;;;;5116.00000;;;5367.00000;
736;2022-03-23 18:51:06.677 +0300;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;;1916.00000;;;;;;;;;
737;2022-03-23 18:51:06.677 +0300;4812.00000;7167.00000;;;;;;;;;4812.00000;7167.00000;;;;;;;;;4812.00000;7167.00000;;;;;;;;;4812.00000;7167.00000;;;;;;;;;4812.00000;11435.00000;;;;;;;;;4812.00000;11435.00000;;;;;;;;;4812.00000;11435.00000;;;;;;;;;4812.00000;11435.00000;;;;;;;;;4812.00000;18602.00000;;;;;;;;;4812.00000;18602.00000;;;;;;;;;4812.00000;18602.00000;;;;;;;;;4812.00000;18602.00000;;;;;;;;
738;2022-03-23 18:51:06.677 +0300;2432.00000;;;;;;;;4594.00000;4808.00000;2432.00000;;;;;;;;4594.00000;4808.00000;2432.00000;;;;;;;;4594.00000;4808.00000;2432.00000;;;;;;;;4594.00000;4808.00000;9026.00000;;;;;;;;4594.00000;10824.00000;9026.00000;;;;;;;;4594.00000;10824.00000;9026.00000;;;;;;;;4594.00000;10824.00000;9026.00000;;;;;;;;4594.00000;10824.00000;15933.00000;;;;;;;;4594.00000;15632.00000;15933.00000;;;;;;;;4594.00000;15632.00000;15933.00000;;;;;;;;4594.00000;15632.00000;15933.00000;;;;;;;;4594.00000;15632.00000
739;2022-03-23 18:51:06.677 +0300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;2022-03-23 18:51:06.677 +0300;4691.00000;10085.00000;;;;;;;;;4691.00000;10085.00000;;;;;;;;;4691.00000;10085.00000;;;;;;;;;4691.00000;10085.00000;;;;;;;;;12865.00000;10139.00000;;;;;;;;;12865.00000;10139.00000;;;;;;;;;12865.00000;10139.00000;;;;;;;;;12865.00000;10139.00000;;;;;;;;;28531.00000;20224.00000;;;;;;;;;28531.00000;20224.00000;;;;;;;;;28531.00000;20224.00000;;;;;;;;;28531.00000;20224.00000;;;;;;;;
741;2022-03-23 18:51:06.677 +0300;10646.00000;8494.00000;;;;8494.00000;;;;;10646.00000;8494.00000;;;;8494.00000;;;;;10646.00000;8494.00000;;;;8494.00000;;;;;10646.00000;8494.00000;;;;8494.00000;;;;;10646.00000;14425.00000;;;;8494.00000;;;;;10646.00000;14425.00000;;;;8494.00000;;;;;10646.00000;14425.00000;;;;8494.00000;;;;;10646.00000;14425.00000;;;;8494.00000;;;;;10646.00000;22919.00000;;;;8494.00000;;;;;10646.00000;22919.00000;;;;8494.00000;;;;;10646.00000;22919.00000;;;;8494.00000;;;;;10646.00000;22919.00000;;;;8494.00000;;;;
742;2022-03-23 18:51:06.677 +0300;1064.00000;134.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;134.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;134.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;134.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;11642.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;11642.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;11642.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;11642.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;20130.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;20130.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;20130.00000;;8354.00000;1064.00000;;;;;3735.00000;1064.00000;20130.00000;;8354.00000;1064.00000;;;;;3735.00000
743;2022-03-23 18:51:06.677 +0300;;4818.00000;;6583.00000;;;;;;1492.00000;;4818.00000;;6583.00000;;;;;;1492.00000;;4818.00000;;6583.00000;;;;;;1492.00000;;4818.00000;;6583.00000;;;;;;1492.00000;;6583.00000;;6583.00000;;;;;;1492.00000;;6583.00000;;6583.00000;;;;;;1492.00000;;6583.00000;;6583.00000;;;;;;1492.00000;;6583.00000;;6583.00000;;;;;;1492.00000;;11401.00000;;6583.00000;;;;;;1492.00000;;11401.00000;;6583.00000;;;;;;1492.00000;;11401.00000;;6583.00000;;;;;;1492.00000;;11401.00000;;6583.00000;;;;;;1492.00000
744;2022-03-23 18:51:06.677 +0300;10560.00000;1122.00000;;;;2846.00000;;;;4798.00000;10560.00000;1122.00000;;;;2846.00000;;;;4798.00000;10560.00000;1122.00000;;;;2846.00000;;;;4798.00000;10560.00000;1122.00000;;;;2846.00000;;;;4798.00000;10560.00000;2846.00000;;;;2846.00000;;;;4798.00000;10560.00000;2846.00000;;;;2846.00000;;;;4798.00000;10560.00000;2846.00000;;;;2846.00000;;;;4798.00000;10560.00000;2846.00000;;;;2846.00000;;;;4798.00000;10560.00000;3968.00000;;;;2846.00000;;;;4798.00000;10560.00000;3968.00000;;;;2846.00000;;;;4798.00000;10560.00000;3968.00000;;;;2846.00000;;;;4798.00000;10560.00000;3968.00000;;;;2846.00000;;;;4798.00000
745;2022-03-23 18:51:06.677 +0300;3989.00000;6676.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;6676.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;6676.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;6676.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;8022.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;8022.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;8022.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;8022.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;22402.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;22402.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;22402.00000;;6676.00000;3989.00000;8022.00000;;;;;3989.00000;22402.00000;;6676.00000;3989.00000;8022.00000;;;;
746;2022-03-23 18:51:06.677 +0300;2437.00000;;;;2437.00000;;;;;;2437.00000;;;;2437.00000;;;;;;2437.00000;;;;2437.00000;;;;;;2437.00000;;;;2437.00000;;;;;;13104.00000;;;;8506.00000;;;;;;13104.00000;;;;8506.00000;;;;;;13104.00000;;;;8506.00000;;;;;;13104.00000;;;;8506.00000;;;;;;28702.00000;;;;15598.00000;;;;;;28702.00000;;;;15598.00000;;;;;;28702.00000;;;;15598.00000;;;;;;28702.00000;;;;15598.00000;;;;;
747;2022-03-23 18:51:06.677 +0300;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;;7064.00000;12556.00000;7064.00000;;;;;;;
748;2022-03-23 18:51:06.677 +0300;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;;658.00000;6955.00000;;;;;;;;
